2023-12-27 22:46:51,546 |kJoinPool-1-worker-3 |ModelServiceReader            |I| Loaded [24] Services from file:/C:/Users/Dell/ofbiz-framework/ofbiz-framework/applications/product/servicedef/services_cost.xml
2023-12-27 22:46:51,561 |kJoinPool-1-worker-3 |ModelServiceReader            |I| Loaded [56] Services from file:/C:/Users/Dell/ofbiz-framework/ofbiz-framework/applications/accounting/servicedef/services_payment.xml
2023-12-27 22:46:51,673 |kJoinPool-1-worker-3 |ModelServiceReader            |I| Loaded [95] Services from file:/C:/Users/Dell/ofbiz-framework/ofbiz-framework/applications/accounting/servicedef/services_paymentmethod.xml
2023-12-27 22:46:51,683 |kJoinPool-1-worker-3 |ModelServiceReader            |I| Loaded [19] Services from file:/C:/Users/Dell/ofbiz-framework/ofbiz-framework/applications/accounting/servicedef/services_paymentgateway.xml
2023-12-27 22:46:51,686 |kJoinPool-1-worker-4 |ModelServiceReader            |I| Loaded [83] Services from file:/C:/Users/Dell/ofbiz-framework/ofbiz-framework/applications/accounting/servicedef/services_invoice.xml
2023-12-27 22:46:51,686 |kJoinPool-1-worker-1 |ModelServiceReader            |I| Loaded [69] Services from file:/C:/Users/Dell/ofbiz-framework/ofbiz-framework/applications/accounting/servicedef/services_fixedasset.xml
2023-12-27 22:46:51,704 |kJoinPool-1-worker-1 |ModelServiceReader            |I| Loaded [10] Services from file:/C:/Users/Dell/ofbiz-framework/ofbiz-framework/applications/accounting/servicedef/services_cost.xml
2023-12-27 22:46:51,715 |kJoinPool-1-worker-3 |ModelServiceReader            |I| Loaded [31] Services from file:/C:/Users/Dell/ofbiz-framework/ofbiz-framework/applications/accounting/servicedef/services_tax.xml
2023-12-27 22:46:51,722 |kJoinPool-1-worker-1 |ModelServiceReader            |I| Loaded [9] Services from file:/C:/Users/Dell/ofbiz-framework/ofbiz-framework/applications/accounting/servicedef/services_sagepay.xml
2023-12-27 22:46:51,729 |kJoinPool-1-worker-1 |ModelServiceReader            |I| Loaded [6] Services from file:/C:/Users/Dell/ofbiz-framework/ofbiz-framework/applications/accounting/servicedef/services_clearcommerce.xml
2023-12-27 22:46:51,746 |kJoinPool-1-worker-2 |ModelServiceReader            |I| Loaded [132] Services from file:/C:/Users/Dell/ofbiz-framework/ofbiz-framework/applications/accounting/servicedef/services_ledger.xml
2023-12-27 22:46:51,750 |kJoinPool-1-worker-3 |ModelServiceReader            |I| Loaded [6] Services from file:/C:/Users/Dell/ofbiz-framework/ofbiz-framework/applications/accounting/servicedef/services_authorizedotnet.xml
2023-12-27 22:46:51,751 |kJoinPool-1-worker-4 |ModelService                  |W| DEPRECATED: the service deleteRateAmount has been deprecated and replaced by expireRateAmount, since Release 18.12
2023-12-27 22:46:51,752 |kJoinPool-1-worker-4 |ModelServiceReader            |I| Loaded [14] Services from file:/C:/Users/Dell/ofbiz-framework/ofbiz-framework/applications/accounting/servicedef/services_rate.xml
2023-12-27 22:46:51,764 |kJoinPool-1-worker-1 |ModelServiceReader            |I| Loaded [5] Services from file:/C:/Users/Dell/ofbiz-framework/ofbiz-framework/applications/accounting/servicedef/services_cybersource.xml
2023-12-27 22:46:51,767 |kJoinPool-1-worker-2 |ModelServiceReader            |I| Loaded [8] Services from file:/C:/Users/Dell/ofbiz-framework/ofbiz-framework/applications/accounting/servicedef/services_paypal.xml
2023-12-27 22:46:51,771 |kJoinPool-1-worker-4 |ModelServiceReader            |I| Loaded [10] Services from file:/C:/Users/Dell/ofbiz-framework/ofbiz-framework/applications/accounting/servicedef/services_rita.xml
2023-12-27 22:46:51,780 |kJoinPool-1-worker-4 |ModelServiceReader            |I| Loaded [5] Services from file:/C:/Users/Dell/ofbiz-framework/ofbiz-framework/applications/accounting/servicedef/services_orbital.xml
2023-12-27 22:46:51,781 |kJoinPool-1-worker-3 |ModelServiceReader            |I| Loaded [4] Services from file:/C:/Users/Dell/ofbiz-framework/ofbiz-framework/applications/accounting/servicedef/services_pccharge.xml
2023-12-27 22:46:51,782 |kJoinPool-1-worker-2 |ModelServiceReader            |I| Loaded [11] Services from file:/C:/Users/Dell/ofbiz-framework/ofbiz-framework/applications/accounting/servicedef/services_verisign.xml
2023-12-27 22:46:51,787 |kJoinPool-1-worker-4 |ModelServiceReader            |I| Loaded [5] Services from file:/C:/Users/Dell/ofbiz-framework/ofbiz-framework/applications/accounting/servicedef/services_securepay.xml
2023-12-27 22:46:51,789 |kJoinPool-1-worker-1 |ModelServiceReader            |I| Loaded [21] Services from file:/C:/Users/Dell/ofbiz-framework/ofbiz-framework/applications/accounting/servicedef/services_valuelink.xml
2023-12-27 22:46:51,792 |kJoinPool-1-worker-3 |ModelServiceReader            |I| Loaded [13] Services from file:/C:/Users/Dell/ofbiz-framework/ofbiz-framework/applications/accounting/servicedef/services_perm.xml
2023-12-27 22:46:51,804 |kJoinPool-1-worker-4 |ModelServiceReader            |I| Loaded [6] Services from file:/C:/Users/Dell/ofbiz-framework/ofbiz-framework/applications/humanres/servicedef/services_ability.xml
2023-12-27 22:46:51,806 |kJoinPool-1-worker-3 |ModelServiceReader            |I| Loaded [6] Services from file:/C:/Users/Dell/ofbiz-framework/ofbiz-framework/applications/humanres/servicedef/services_position.xml
2023-12-27 22:46:51,806 |kJoinPool-1-worker-1 |ModelServiceReader            |I| Loaded [6] Services from file:/C:/Users/Dell/ofbiz-framework/ofbiz-framework/applications/humanres/servicedef/services_employment.xml
2023-12-27 22:46:51,822 |kJoinPool-1-worker-1 |ModelServiceReader            |I| Loaded [15] Services from file:/C:/Users/Dell/ofbiz-framework/ofbiz-framework/applications/order/servicedef/services_cart.xml
2023-12-27 22:46:51,833 |kJoinPool-1-worker-1 |ModelServiceReader            |I| Loaded [61] Services from file:/C:/Users/Dell/ofbiz-framework/ofbiz-framework/applications/order/servicedef/services_order.xml
2023-12-27 22:46:51,852 |kJoinPool-1-worker-4 |ModelServiceReader            |I| Loaded [43] Services from file:/C:/Users/Dell/ofbiz-framework/ofbiz-framework/applications/order/servicedef/services_request.xml
2023-12-27 22:46:51,864 |kJoinPool-1-worker-4 |ModelService                  |W| DEPRECATED: the service createQuoteWorkEffort has been deprecated and replaced by ensureWorkEffortAndCreateQuoteWorkEffort, since Release 18.12 because '
            use createQuoteWorkEffort to create a workeffort has been deprecated for best pratice naming reason, use ensureWorkEffortAndCreateQuoteWorkEffort instead.
            Now createQuoteWorkEffort work as a crud service on QuoteWorkEffort
        '
2023-12-27 22:46:51,865 |kJoinPool-1-worker-4 |ModelServiceReader            |W| Service createQuoteWorkEffort is defined more than once, most recent will over-write previous definition(s)
2023-12-27 22:46:51,866 |kJoinPool-1-worker-4 |ModelServiceReader            |I| Loaded [48] Services from file:/C:/Users/Dell/ofbiz-framework/ofbiz-framework/applications/order/servicedef/services_quote.xml
2023-12-27 22:46:51,905 |kJoinPool-1-worker-1 |ModelServiceReader            |I| Loaded [23] Services from file:/C:/Users/Dell/ofbiz-framework/ofbiz-framework/applications/order/servicedef/services_shoppinglist.xml
2023-12-27 22:46:51,912 |kJoinPool-1-worker-1 |ModelServiceReader            |I| Loaded [3] Services from file:/C:/Users/Dell/ofbiz-framework/ofbiz-framework/applications/order/servicedef/services_reservations.xml
2023-12-27 22:46:51,914 |kJoinPool-1-worker-2 |ModelServiceReader            |I| Loaded [113] Services from file:/C:/Users/Dell/ofbiz-framework/ofbiz-framework/applications/humanres/servicedef/services.xml
2023-12-27 22:46:51,921 |kJoinPool-1-worker-2 |ModelServiceReader            |I| Loaded [3] Services from file:/C:/Users/Dell/ofbiz-framework/ofbiz-framework/applications/order/servicedef/services_checkout.xml
2023-12-27 22:46:51,922 |kJoinPool-1-worker-4 |ModelService                  |W| DEPRECATED: the service addRequirementTask has been deprecated and replaced by createWorkRequirementFulfillment, since Upcoming Branch because '
            Use createWorkRequirementFulfillment to create a workeffort requirement fulfillment, that is an entity-auto service
        '
